backlog_pct,cdf
16.8571,0.27554
16.8857,0.27626
16.9714,0.27842
16.9857,0.27986
17.0571,0.28058
17.2857,0.28129
17.3,0.28201
17.3286,0.28273
17.3429,0.28345
17.3857,0.28417
17.4,0.28489
17.4286,0.28561
17.4429,0.28705
17.4571,0.28777
17.5,0.28849
17.5143,0.28921
17.5286,0.28993
17.5714,0.29137
17.5857,0.29209
17.6571,0.29353
17.7143,0.29424
17.7571,0.29496
17.8143,0.29568
17.8286,0.2964
17.8429,0.29712
17.8857,0.29784
17.9714,0.29856
17.9857,0.29928
18.0286,0.3
18.0429,0.30072
18.0857,0.30144
18.1,0.30216
18.1286,0.30288
18.3,0.3036
18.3143,0.30504
18.4,0.30576
18.4714,0.30719
18.6429,0.30791
18.6714,0.30935
18.6857,0.31007
18.7143,0.31151
18.7429,0.31295
18.7571,0.31367
18.9143,0.31439
18.9286,0.31511
18.9857,0.31583
19.0571,0.31655
19.1,0.31727
19.1286,0.31799
19.2,0.31871
19.2571,0.31942
19.3,0.32158
19.3286,0.32302
19.3429,0.32374
19.3571,0.32446
19.5143,0.32518
19.5429,0.32662
19.5714,0.32734
19.5857,0.32806
19.6714,0.32878
19.7143,0.3295
19.7714,0.33022
19.8,0.33094
19.9,0.33165
19.9286,0.33237
19.9571,0.33309
19.9714,0.33381
19.9857,0.33453
20.0143,0.33525
20.0429,0.33597
20.1143,0.33669
20.1286,0.33741
20.1857,0.33885
20.2143,0.33957
20.3429,0.34029
20.4,0.34101
20.4286,0.34245
20.4571,0.34388
20.4714,0.34532
20.4857,0.34604
20.5143,0.34676
20.6429,0.34748
20.6714,0.3482
20.8143,0.34892
20.8286,0.34964
20.8714,0.35036
20.8857,0.35108
20.9714,0.3518
21.2143,0.35252
21.3286,0.35324
21.3571,0.35396
21.4429,0.35468
21.5571,0.3554
21.5857,0.35612
21.6429,0.35683
21.6571,0.35755
21.7143,0.35827
21.7286,0.35899
21.7571,0.35971
21.8143,0.36043
21.8286,0.36115
21.9429,0.36187
21.9714,0.36259
21.9857,0.36331
22.0571,0.36403
22.0857,0.36475
22.1,0.36547
22.1286,0.36619
22.1714,0.36691
22.2143,0.36763
22.2286,0.36906
22.2429,0.36978
22.2571,0.3705
22.2714,0.37194
22.3,0.37266
22.3143,0.37338
22.3286,0.37482
22.3714,0.37554
22.4143,0.37626
22.4286,0.37698
22.4571,0.3777
22.5429,0.37842
22.5571,0.37914
22.6,0.37986
22.6571,0.38129
22.6857,0.38201
22.8143,0.38273
22.8286,0.38345
22.9143,0.38417
22.9571,0.38489
22.9714,0.38561
23.0571,0.38633
23.1143,0.38777
23.1857,0.38849
23.2429,0.38921
23.3,0.38993
23.4,0.39065
23.4143,0.39137
23.4571,0.39209
23.4714,0.39281
23.4857,0.39353
23.5,0.39424
23.5143,0.39568
23.5571,0.3964
23.6,0.39784
23.6143,0.4
23.6571,0.40072
23.7286,0.40144
23.7857,0.40216
23.8143,0.40288
23.8714,0.4036
23.9143,0.40432
23.9429,0.40504
24.0286,0.40576
24.0429,0.40647
24.1,0.40719
24.3143,0.40791
24.3714,0.40863
24.3857,0.40935
24.4286,0.41079
24.5,0.41151
24.6286,0.41223
24.6571,0.41295
24.6714,0.41367
24.8286,0.41439
24.8571,0.41511
24.9429,0.41583
24.9571,0.41655
24.9714,0.41727
24.9857,0.41799
25.0571,0.41871
25.1286,0.41942
25.2143,0.42014
25.2286,0.42086
25.3,0.42158
25.3143,0.42446
25.4429,0.42518
25.4857,0.4259
25.5429,0.42662
25.5857,0.42734
25.6,0.42806
25.6857,0.42878
25.7,0.4295
25.7286,0.43022
25.7571,0.43094
25.7857,0.43165
25.8,0.43237
25.9,0.43309
26.0143,0.43381
26.1571,0.43453
26.1714,0.43525
26.2,0.43597
26.2143,0.43669
26.2857,0.43813
26.3286,0.43885
26.3714,0.43957
26.4857,0.44029
26.5143,0.44101
26.6,0.44173
26.6571,0.44245
26.6714,0.44317
26.6857,0.4446
26.7,0.44532
26.7143,0.44604
26.7571,0.44748
26.7857,0.44964
26.8,0.45036
26.8286,0.45108
26.8429,0.4518
27.0714,0.45252
27.0857,0.45324
27.1286,0.45396
27.1571,0.45468
27.2429,0.45612
27.3571,0.45683
27.3714,0.45755
27.4857,0.45827
27.5,0.45899
27.5429,0.46115
27.6143,0.46187
27.6286,0.46259
27.8286,0.46331
27.8429,0.46403
27.9429,0.46475
27.9571,0.46547
28.0,0.46619
28.0143,0.46763
28.0286,0.46835
28.0571,0.46978
28.1714,0.4705
28.1857,0.47122
28.2857,0.47266
28.3143,0.47338
28.3571,0.4741
28.3714,0.47482
28.3857,0.47554
28.4,0.47626
28.4143,0.47698
28.4286,0.47842
28.5143,0.47914
28.5429,0.47986
28.5857,0.48129
28.7,0.48273
28.7857,0.48417
28.8286,0.48489
28.8429,0.48561
28.9571,0.48633
29.0286,0.48705
29.0571,0.48921
29.0714,0.48993
29.0857,0.49065
29.1286,0.49137
29.1429,0.49209
29.1714,0.49353
29.2143,0.49424
29.2429,0.49496
29.3,0.49568
29.3143,0.4964
29.3571,0.49712
29.3714,0.49784
29.4,0.49856
29.4143,0.49928
29.4857,0.5
29.5,0.50072
29.5143,0.50144
29.6286,0.50216
29.6857,0.50288
29.7857,0.5036
29.8143,0.50432
29.9286,0.50504
29.9429,0.50576
29.9714,0.50719
30.0143,0.50791
30.0429,0.50863
30.1286,0.50935
30.1714,0.51079
30.1857,0.51151
30.3429,0.51223
30.4143,0.51295
30.4714,0.51367
30.5429,0.51439
30.5714,0.51511
30.6714,0.51583
30.7143,0.51655
30.7714,0.51799
30.8,0.51871
30.8429,0.52014
30.8571,0.52086
30.9143,0.52158
30.9714,0.5223
30.9857,0.52302
31.0,0.52374
31.0143,0.52446
31.0429,0.52518
31.0571,0.5259
31.1143,0.52734
31.2571,0.52806
31.3714,0.52878
31.3857,0.5295
31.4143,0.53022
31.5143,0.53094
31.5286,0.53165
31.6,0.53237
31.6143,0.53309
31.6286,0.53381
31.6571,0.53453
31.8429,0.53525
31.8857,0.53597
31.9571,0.53669
32.0714,0.53741
32.1,0.53813
32.1429,0.53957
32.2,0.54029
32.2714,0.54101
32.4,0.54173
32.4143,0.54245
32.4714,0.54317
32.5,0.54388
32.5143,0.5446
32.6,0.54532
32.6143,0.54604
32.6286,0.54748
32.7429,0.5482
32.7714,0.54892
32.8571,0.55036
32.9143,0.55108
33.0,0.5518
33.0143,0.55252
33.0286,0.55324
33.0429,0.55396
33.0857,0.55468
33.1,0.5554
33.1857,0.55612
33.2143,0.55755
33.2857,0.55827
33.3143,0.55899
33.3571,0.56043
33.3714,0.56115
33.4,0.56187
33.4143,0.56259
33.4857,0.56331
33.5,0.56403
33.5143,0.56475
33.5286,0.56547
33.5857,0.56691
33.6714,0.56763
33.7,0.56835
33.7143,0.56906
33.7429,0.56978
33.8,0.5705
33.8714,0.57122
33.8857,0.57266
33.9,0.57338
33.9286,0.5741
34.0143,0.57482
34.0429,0.57554
34.1714,0.57626
34.2429,0.57698
34.3571,0.5777
34.5,0.57842
34.6571,0.57986
34.6714,0.58058
34.7,0.58129
34.8,0.58201
34.8143,0.58273
34.8714,0.58345
34.9857,0.58417
35.0429,0.58489
35.0714,0.58561
35.0857,0.58633
35.2571,0.58705
35.2857,0.58777
35.3,0.58849
35.3286,0.58921
35.3571,0.58993
35.4143,0.59065
35.5429,0.59137
35.6286,0.59209
35.6714,0.59281
35.7,0.59353
35.7286,0.59424
35.7571,0.59496
35.8286,0.5964
35.9571,0.59712
36.0714,0.59784
36.1143,0.59856
36.1571,0.59928
36.1857,0.6
36.3429,0.60072
36.3571,0.60144
36.3714,0.60216
36.4571,0.60288
36.5429,0.60432
36.5571,0.60504
36.5714,0.60576
36.5857,0.60647
36.6143,0.60863
36.6286,0.60935
36.7429,0.61079
36.7571,0.61151
36.7714,0.61295
36.8,0.61367
36.8429,0.61439
36.8714,0.61511
36.9143,0.61583
36.9571,0.61655
37.0,0.61727
37.0286,0.61799
37.0571,0.61871
37.1571,0.61942
37.1857,0.62014
37.2857,0.62086
37.3,0.62158
37.4429,0.6223
37.4857,0.62302
37.5429,0.62374
37.6143,0.62446
37.7286,0.62518
37.7429,0.62662
37.7857,0.62734
38.0,0.6295
38.0286,0.63022
38.1,0.63094
38.1714,0.63165
38.2429,0.63237
38.2857,0.63309
38.3,0.63381
38.3286,0.63453
38.3429,0.63525
38.4857,0.63597
38.5,0.63669
38.5286,0.63741
38.7143,0.63813
38.7857,0.63885
38.8143,0.63957
38.8571,0.64101
38.8857,0.64173
38.9,0.64245
38.9286,0.64317
38.9429,0.64388
38.9571,0.6446
39.0571,0.64604
39.0714,0.64676
39.1286,0.64748
39.1857,0.64892
39.2,0.64964
39.2286,0.65108
39.4571,0.6518
39.6286,0.65252
39.6714,0.65324
39.6857,0.65468
39.7857,0.6554
39.9429,0.65683
40.0,0.65755
40.0286,0.65827
40.0714,0.65899
40.0857,0.65971
40.1,0.66043
40.1143,0.66115
40.2286,0.66331
40.2571,0.66403
40.3286,0.66475
40.4143,0.66547
40.4857,0.66619
40.5143,0.66691
40.6286,0.66763
40.6571,0.66835
40.7143,0.66978
40.8714,0.6705
40.9,0.67122
41.0286,0.67194
41.0429,0.67338
41.0714,0.6741
41.1429,0.67482
41.1571,0.67626
41.2143,0.67698
41.2286,0.6777
41.2857,0.67842
41.3714,0.67914
41.3857,0.67986
41.4286,0.68129
41.4857,0.68201
41.5143,0.68273
41.5429,0.68417
41.5857,0.68489
41.6286,0.68633
41.7571,0.68705
41.8286,0.68777
41.9429,0.68849
41.9714,0.68921
41.9857,0.69065
42.0286,0.69137
42.0571,0.69209
42.0714,0.69281
42.1,0.69353
42.1429,0.69496
42.1714,0.69568
42.2143,0.6964
42.3,0.69712
42.3429,0.69784
42.3571,0.69856
42.4143,0.69928
42.4429,0.7
42.5571,0.70072
42.6,0.70144
42.6429,0.70216
42.7429,0.70288
42.8,0.7036
42.9,0.70432
42.9143,0.70504
42.9286,0.70576
42.9857,0.70647
43.0143,0.70719
43.0857,0.70791
43.1,0.70863
43.2143,0.70935
43.2286,0.71007
43.2571,0.71079
43.2857,0.71151
43.3714,0.71223
43.5429,0.71295
43.6286,0.71367
43.7571,0.71439
43.7714,0.71511
43.8143,0.71583
43.8571,0.71655
43.8857,0.71727
43.9286,0.71799
43.9857,0.71871
44.0857,0.71942
44.1143,0.72014
44.1286,0.72086
44.1429,0.72158
44.1571,0.7223
44.2143,0.72374
44.2286,0.72518
44.2429,0.7259
44.3,0.72662
44.3571,0.72734
44.4286,0.72806
44.5143,0.73022
44.5429,0.73094
44.5714,0.73165
44.6429,0.73237
44.8,0.73309
44.8143,0.73381
44.8286,0.73453
44.8857,0.73597
45.1714,0.73669
45.1857,0.73741
45.2286,0.73813
45.2571,0.73885
45.3571,0.73957
45.3714,0.74029
45.3857,0.74101
45.4571,0.74173
45.4714,0.74245
45.5143,0.74388
45.5429,0.7446
45.5571,0.74532
45.6286,0.74604
45.7,0.74676
45.7143,0.74748
45.7429,0.7482
45.8714,0.74892
45.9286,0.74964
46.1143,0.75036
46.1429,0.75108
46.1571,0.7518
46.2571,0.75252
46.3,0.75396
46.4,0.75468
46.4286,0.7554
46.4429,0.75612
46.4857,0.75683
46.5143,0.75755
46.5286,0.75827
46.5714,0.75899
46.5857,0.76043
46.7571,0.76115
46.7857,0.76259
46.8429,0.76331
46.9286,0.76403
46.9429,0.76547
46.9714,0.76619
47.0143,0.76691
47.1857,0.76763
47.2286,0.76835
47.2714,0.76906
47.3714,0.76978
47.3857,0.7705
47.5,0.77122
47.7429,0.77194
47.8429,0.77266
47.8857,0.77338
47.9,0.7741
47.9571,0.77482
47.9714,0.77554
48.0429,0.77626
48.1286,0.77698
48.1857,0.7777
48.2,0.77842
48.2429,0.77914
48.2571,0.77986
48.3286,0.78058
48.3429,0.78129
48.3857,0.78201
48.4,0.78345
48.4429,0.78489
48.4857,0.78561
48.5571,0.78705
48.5714,0.78777
48.6,0.78849
48.6143,0.78993
48.7571,0.79065
48.8714,0.79137
48.9571,0.79209
49.0143,0.79281
49.0857,0.79353
49.1571,0.79424
49.1714,0.79496
49.3143,0.79568
49.3286,0.79712
49.4857,0.79784
49.5429,0.79856
49.5714,0.79928
49.8571,0.80072
50.0286,0.80144
50.1429,0.80216
50.1714,0.80288
50.3286,0.8036
50.4143,0.80432
50.4286,0.80504
50.5429,0.80576
50.5714,0.80647
50.5857,0.80719
50.6571,0.80791
50.7571,0.80863
50.8143,0.81007
50.8286,0.81079
50.8571,0.81151
50.9714,0.81223
51.0714,0.81295
51.1,0.81367
51.2143,0.81511
51.3571,0.81583
51.3714,0.81655
51.4429,0.81727
51.4714,0.81799
51.4857,0.81871
51.5857,0.81942
51.6714,0.82014
51.8,0.82086
52.0429,0.82158
52.0857,0.8223
52.1714,0.82302
52.1857,0.82374
52.2,0.82446
52.2143,0.82518
52.2714,0.8259
52.3857,0.82662
52.4286,0.82734
52.4571,0.82806
52.5571,0.82878
52.7,0.8295
52.7429,0.83022
52.8,0.83094
52.9571,0.83165
53.0714,0.83237
53.0857,0.83309
53.2714,0.83381
53.2857,0.83453
53.3429,0.83525
53.3714,0.83597
53.4,0.83669
53.4571,0.83741
53.5714,0.83813
53.6286,0.83885
53.8,0.83957
53.9571,0.84029
54.0571,0.84101
54.1143,0.84173
54.1714,0.84245
54.2429,0.84388
54.2571,0.8446
54.2714,0.84532
54.2857,0.84604
54.3143,0.84676
54.3286,0.84748
54.4429,0.8482
54.4857,0.84892
54.6714,0.84964
54.7143,0.85036
54.7286,0.85108
54.7714,0.8518
54.9429,0.85252
54.9571,0.85324
55.0429,0.85396
55.2,0.85468
55.2714,0.8554
55.4429,0.85612
55.5571,0.85683
55.6571,0.85827
55.6857,0.85899
55.7857,0.85971
55.8571,0.86043
55.8857,0.86115
55.9286,0.86187
55.9429,0.86259
56.1,0.86331
56.1143,0.86403
56.1429,0.86475
56.5,0.86547
56.5429,0.86619
56.6286,0.86691
56.6571,0.86763
56.6714,0.86835
56.7714,0.86906
56.9571,0.86978
57.0,0.8705
57.0714,0.87122
57.0857,0.87194
57.1,0.87266
57.1143,0.87338
57.1429,0.8741
57.2143,0.87482
57.2857,0.87554
57.3,0.87626
57.3429,0.87698
57.4,0.8777
57.4286,0.87842
57.5143,0.87914
57.5286,0.87986
57.6143,0.88058
57.7714,0.88129
57.7857,0.88201
57.8571,0.88345
57.9,0.88417
58.0,0.88561
58.0571,0.88633
58.0857,0.88705
58.1143,0.88777
58.2143,0.88849
58.3571,0.88921
58.3714,0.88993
