backlog_pct,cdf
64.3143,0.85888
64.4286,0.86131
64.5429,0.86375
64.5857,0.86618
65.0429,0.86861
65.4429,0.87105
65.6571,0.87348
66.3571,0.87591
66.3714,0.87835
66.4,0.88078
66.6714,0.88321
66.8429,0.88564
66.9,0.88808
66.9857,0.89051
67.3,0.89294
67.4286,0.89538
67.5143,0.89781
68.0571,0.90024
68.5,0.90268
68.7571,0.90511
68.8429,0.90754
69.0,0.90998
69.2714,0.91241
69.3714,0.91484
70.1429,0.91727
70.2571,0.91971
71.0857,0.92457
71.2429,0.92701
71.3429,0.92944
71.7714,0.93187
71.8429,0.93431
73.2,0.93674
73.3571,0.93917
73.3714,0.94161
73.4429,0.94404
73.6,0.94647
74.0571,0.94891
74.1,0.95134
74.2286,0.95377
74.6,0.9562
74.9286,0.95864
75.9429,0.96107
76.0,0.9635
76.2429,0.96594
76.4714,0.96837
76.9429,0.9708
77.0286,0.97324
77.3,0.97567
77.5143,0.9781
78.1714,0.98054
78.7143,0.98297
78.7286,0.9854
79.6,0.98783
79.6286,0.99027
80.2143,0.9927
80.2286,0.99513
80.3286,0.99757
80.4429,1.0
